27.74,7326.032711
27.76,7333.739228
27.78,7341.448404
27.8,7349.160239
27.82,7356.874732
27.84,7364.591881
27.86,7372.311687
27.88,7380.034146
27.9,7387.75926
27.92,7395.487027
27.94,7403.217445
27.96,7410.950515
27.98,7418.686235
28.0,7426.424603
28.02,7434.16562
28.04,7441.909284
28.06,7449.655594
28.08,7457.404549
28.1,7465.156149
28.12,7472.910392
28.14,7480.667278
28.16,7488.426805
28.18,7496.188973
28.2,7503.95378
28.22,7511.721226
28.24,7519.49131
28.26,7527.26403
28.28,7535.039387
28.3,7542.817378
28.32,7550.598004
28.34,7558.381262
28.36,7566.167153
28.38,7573.955675
28.4,7581.746827
28.42,7589.540609
28.44,7597.337019
28.46,7605.136056
28.48,7612.93772
28.5,7620.74201
28.52,7628.548924
28.54,7636.358463
28.56,7644.170624
28.58,7651.985407
28.6,7659.802811
28.62,7667.622835
28.64,7675.445479
28.66,7683.270741
28.68,7691.09862
28.7,7698.929116
28.72,7706.762227
28.74,7714.597953
28.76,7722.436292
28.78,7730.277245
28.8,7738.120809
28.82,7745.966984
28.84,7753.81577
28.86,7761.667164
28.88,7769.521167
28.9,7777.377777
28.92,7785.236994
28.94,7793.098816
28.96,7800.963243
28.98,7808.830274
29.0,7816.699907
29.02,7824.572143
29.04,7832.446979
29.06,7840.324416
29.08,7848.204452
29.1,7856.087086
29.12,7863.972318
29.14,7871.860146
29.16,7879.75057
29.18,7887.643589
29.2,7895.539201
29.22,7903.437407
29.24,7911.338205
29.26,7919.241594
29.28,7927.147573
29.3,7935.056142
29.32,7942.967299
29.34,7950.881044
29.36,7958.797376
29.38,7966.716294
29.4,7974.637796
29.42,7982.561883
29.44,7990.488553
29.46,7998.417806
29.48,8006.34964
29.5,8014.284054
29.52,8022.221049
29.54,8030.160622
29.56,8038.102773
29.58,8046.047501
29.6,8053.994806
29.62,8061.944686
29.64,8069.89714
29.66,8077.852168
29.68,8085.809769
29.7,8093.769941
29.72,8101.732685
29.74,8109.697999
29.76,8117.665882
29.78,8125.636333
29.8,8133.609353
29.82,8141.584938
29.84,8149.56309
29.86,8157.543806
29.88,8165.527087
29.9,8173.512931
29.92,8181.501337
29.94,8189.492305
29.96,8197.485833
29.98,8205.481921
30.0,8213.480568
30.02,8221.481773
30.04,8229.485536
30.06,8237.491855
30.08,8245.500729
30.1,8253.512158
30.12,8261.526141
30.14,8269.542676
30.16,8277.561764
30.18,8285.583403
30.2,8293.607593
30.22,8301.634332
30.24,8309.66362
30.26,8317.695456
30.28,8325.729838
30.3,8333.766767
30.32,8341.806242
30.34,8349.84826
30.36,8357.892823
30.38,8365.939928
30.4,8373.989575
30.42,8382.041764
30.44,8390.096492
30.46,8398.153761
30.48,8406.213567
30.5,8414.275912
30.52,8422.340793
30.54,8430.408211
30.56,8438.478164
30.58,8446.550651
30.6,8454.625672
30.62,8462.703226
30.64,8470.783312
30.66,8478.865929
30.68,8486.951076
30.7,8495.038752
30.72,8503.128958
30.74,8511.221691
30.76,8519.316951
30.78,8527.414737
30.8,8535.515049
30.82,8543.617885
30.84,8551.723245
30.86,8559.831127
30.88,8567.941532
30.9,8576.054458
30.92,8584.169905
30.94,8592.287871
30.96,8600.408355
30.98,8608.531358
31.0,8616.656878
31.02,8624.784914
31.04,8632.915466
31.06,8641.048533
31.08,8649.184113
31.1,8657.322206
31.12,8665.462812
31.14,8673.605929
31.16,8681.751557
31.18,8689.899695
31.2,8698.050341
31.22,8706.203496
31.24,8714.359158
31.26,8722.517327
31.28,8730.678002
31.3,8738.841182
31.32,8747.006866
31.34,8755.175053
31.36,8763.345743
31.38,8771.518935
31.4,8779.694627
31.42,8787.87282
31.44,8796.053512
31.46,8804.236703
31.48,8812.422392
31.5,8820.610577
31.52,8828.801259
31.54,8836.994436
31.56,8845.190108
31.58,8853.388274
31.6,8861.588932
31.62,8869.792083
31.64,8877.997726
31.66,8886.205859
31.68,8894.416481
31.7,8902.629593
31.72,8910.845193
31.74,8919.063281
31.76,8927.283855
31.78,8935.506916
31.8,8943.732461
31.82,8951.960491
31.84,8960.191004
31.86,8968.424
31.88,8976.659478
31.9,8984.897438
31.92,8993.137877
31.94,9001.380797
31.96,9009.626195
31.98,9017.874071
32.0,9026.124425
32.02,9034.377255
32.04,9042.632561
32.06,9050.890342
32.08,9059.150597
32.1,9067.413325
32.12,9075.678527
32.14,9083.9462
32.16,9092.216344
32.18,9100.488958
32.2,9108.764042
32.22,9117.041595
32.24,9125.321616
32.26,9133.604104
32.28,9141.889059
32.3,9150.176479
32.32,9158.466365
32.34,9166.758714
32.36,9175.053527
32.38,9183.350802
32.4,9191.65054
32.42,9199.952739
32.44,9208.257397
32.46,9216.564516
32.48,9224.874093
32.5,9233.186129
32.52,9241.500622
32.54,9249.817571
32.56,9258.136976
32.58,9266.458836
32.6,9274.783151
32.62,9283.109919
32.64,9291.43914
32.66,9299.770812
32.68,9308.104936
32.7,9316.441511
32.72,9324.780535
32.74,9333.122009
32.76,9341.46593
32.78,9349.812299
32.8,9358.161115
32.82,9366.512377
32.84,9374.866084
32.86,9383.222236
32.88,9391.580831
32.9,9399.941869
32.92,9408.30535
32.94,9416.671272
32.96,9425.039635
32.98,9433.410438
33.0,9441.78368
33.02,9450.159361
33.04,9458.537479
33.06,9466.918035
33.08,9475.301027
33.1,9483.686454
33.12,9492.074316
33.14,9500.464613
33.16,9508.857343
33.18,9517.252505
33.2,9525.650099
33.22,9534.050125
33.24,9542.45258
33.26,9550.857466
33.28,9559.26478
33.3,9567.674523
33.32,9576.086693
33.34,9584.50129
33.36,9592.918313
33.38,9601.337761
33.4,9609.759633
33.42,9618.18393
33.44,9626.61065
33.46,9635.039791
33.48,9643.471355
33.5,9651.90534
33.52,9660.341744
33.54,9668.780568
33.56,9677.221811
33.58,9685.665472
33.6,9694.11155
33.62,9702.560045
33.64,9711.010955
33.66,9719.464281
33.68,9727.920021
33.7,9736.378174
33.72,9744.838741
33.74,9753.30172
33.76,9761.76711
33.78,9770.234911
33.8,9778.705122
33.82,9787.177743
33.84,9795.652772
